car_id;car_band;car_num;car_valid_mes;car_valid_ano;car_nm;car_cli_cod
263;44463 West Chile St.;2000;2672;NULL;47028167;41
264;99146  Brown Deer Ave.;691;3680;NULL;51501734;5
265;5860 West Iraq St.;1726;3308;NULL;23144878;26
266;59140  Libyan Arab Jamahiriya Ct.;1634;1119;NULL;05390863;30
267;51809 North Bahamas Ln.;1467;4412;NULL;90651434;6
268;9933 North Paraguay Ave.;302;2505;NULL;06978204;15
269;40920 North Ethiopia Ln.;626;2519;NULL;83263365;28
270;38178 West Cranston Ct.;917;2442;NULL;15691355;25
271;50744 South Anchorage Blvd.;1645;4880;NULL;15412311;31
272;81607 West New Caledonia Ct.;1108;4010;NULL;07311795;12
273;31436  Syrian Arab Republic St.;587;2810;NULL;27371788;28
274;15644 West Kenya Ct.;204;4464;NULL;52551097;8
275;64932  Bhutan Way;62;3935;NULL;56227455;24
276;16990 East Bolivia Ct.;1928;2663;NULL;60111888;5
277;56848  Russian Federation Way;896;4307;NULL;39584813;2
278;27106 South Japan St.;1675;2204;NULL;52704781;38
279;77667  Kingston Ct.;1775;2390;NULL;37398945;16
280;29457 East Azerbaijan Blvd.;1048;5103;NULL;50093458;9
281;27636 East Plantation Blvd.;868;5133;NULL;82881086;34
282;49227 North Botswana Ave.;28;4929;NULL;65845636;37
283;34699 North Trinidad and Tobago St.;1364;323;NULL;37964901;38
284;14004 West Thailand Ct.;1996;4397;NULL;00111687;14
285;59608  Ecuador St.;313;3887;NULL;29963865;39
286;3444 East Garland Ct.;677;2523;NULL;10517037;20
287;99973 South Cameroon Ave.;23;2755;NULL;33144489;3
288;4531 East Leominster Ct.;1874;3436;NULL;73527186;35
289;88677  Erie St.;1958;3187;NULL;53511775;8
290;7910 North Libyan Arab Jamahiriya St.;290;4864;NULL;71533955;14
291;27493 West Austria Way;856;1878;NULL;53877822;6
292;42205 West Western Sahara Ave.;1122;5105;NULL;49453605;40
293;61425  Eritrea Ln.;56;3223;NULL;22229659;4
294;94917 North Uruguay Ln.;1661;29;NULL;67841845;9
295;28223 South Aruba Way;1498;708;NULL;96506070;40
296;29487  Sao Tome and Principe St.;1313;2992;NULL;14925717;43
297;8438 West College Station Ave.;1782;1548;NULL;22156247;3
298;26247  Malaysia Way;306;2346;NULL;31754196;40
299;64897 West Anguilla Ave.;1426;3260;NULL;79765050;18
300;5026 West Australia Ave.;1478;893;NULL;29162874;38
301;18398  Andorra St.;973;3553;NULL;40414611;28
302;6813 South New Albany Ct.;1644;1322;NULL;45293773;21
303;54174  Bahrain Ln.;435;3240;NULL;65018690;32
304;43301 West Northern Mariana Islands Blvd.;293;636;NULL;56073606;14
305;78815  Mozambique Way;932;212;NULL;48988910;30
306;65991 North Saint Lucia Way;54;4104;NULL;28277161;10
307;50694 North Bangladesh Ct.;1237;5213;NULL;07501388;9
308;4724 East Belgium Ct.;1447;1110;NULL;52248938;1
309;69364 East Samoa Ct.;1354;4704;NULL;49684186;38
310;53000 East Belarus Way;1434;2606;NULL;83965614;21
311;15722 West Tuvalu Ave.;688;5175;NULL;71349773;45
312;33261 West Mayotte Ave.;311;1747;NULL;44790899;37
313;61574 West Australia Blvd.;568;1675;NULL;04374496;24
314;77508  Natchitoches St.;881;3138;NULL;74208680;32
315;55328 South Cayman Islands Blvd.;1154;3701;NULL;89308010;24
316;26737 North Liberia Ct.;477;1355;NULL;58614225;31
317;39395 West Haiti St.;541;4857;NULL;48347861;7
318;44155 South Belize Ave.;1481;4633;NULL;98529909;23
319;76491 South Cambodia Blvd.;713;3876;NULL;05593688;20
320;20559 West Iceland Ct.;1578;4421;NULL;80916759;6
321;4313  Anguilla Ln.;1025;1162;NULL;27155608;24
322;40556 East Pakistan Ct.;1710;4983;NULL;69773821;40
323;74073 South Boulder Ln.;128;5148;NULL;95249515;12
324;61931 South Macedonia Ct.;1579;4137;NULL;09364747;27
325;80672 North Uruguay St.;905;1129;NULL;96701198;39
326;84951  Mauritania St.;1957;2299;NULL;13294531;25
327;71665 North Cuba Ave.;958;87;NULL;00699921;7
328;77928 South Hampton Way;363;3534;NULL;69843540;36
329;82756  Cook Islands Blvd.;222;1263;NULL;58812415;30
330;27117 East Bangor Blvd.;1306;5123;NULL;57350275;30
331;6618  Virgin Islands, British Ave.;103;4513;NULL;49791750;18
332;77905 North Bhutan Way;377;4276;NULL;55821202;27
333;57354 North Andorra Blvd.;607;5334;NULL;63802303;11
334;86795 East Guadeloupe Way;317;4665;NULL;45166075;5
335;37948  Burkina Faso Ct.;1254;3340;NULL;25565257;1
336;21634  Switzerland Ct.;251;4083;NULL;58185888;40
337;26950  Eureka Ave.;440;2123;NULL;81430051;8
338;40490 West Durham Ln.;223;4753;NULL;26206575;31
339;81232 East Cayman Islands Ln.;1263;3781;NULL;34413554;6
340;46883 East Cambodia Blvd.;790;4345;NULL;38776783;15
341;56590 West Moscow Blvd.;815;2089;NULL;02014426;26
342;94994 East Haiti Ln.;1027;725;NULL;28595836;2
343;57266 West Niue Way;209;1315;NULL;27958184;21
344;74970 East Marshall Islands Ave.;627;1129;NULL;04306530;33
345;10550 South Reunion Way;1839;1607;NULL;83409459;14
346;60746  Belgium Blvd.;898;4634;NULL;26027145;24
347;91282 South Chile Way;1499;436;NULL;29786540;22
348;59253 East Burkina Faso Ave.;295;2867;NULL;07278005;6
349;7623 North Dominica Blvd.;897;1784;NULL;00642285;14
350;9028  Somalia Blvd.;1613;1059;NULL;45285045;10
351;91201 South Clemson St.;1206;4569;NULL;89920237;20
352;69866 East Orange Ave.;1746;524;NULL;92198241;13
353;14725 North Albania Ct.;107;1641;NULL;08179488;22
354;66032  Bhutan Ln.;178;982;NULL;65028343;38
355;54913  Ecuador Ave.;1007;4521;NULL;10197984;19
356;16713 East Papua New Guinea Ln.;1487;2531;NULL;40305835;39
357;49271 South Sri Lanka Ct.;1907;4474;NULL;87568956;44
358;41023 South College Park St.;1180;35;NULL;71602669;37
359;71044 West Andorra St.;78;1109;NULL;21509256;20
360;86304 West Sri Lanka Blvd.;1077;536;NULL;70004236;20
361;13569 West Centennial Ln.;1971;3130;NULL;16297960;19
362;49055 West Heard Island and Mcdonald Islands Ln.;1217;5069;NULL;41984415;15
363;21781  Argentina St.;843;2831;NULL;51147566;42
364;17786 West Bulgaria St.;680;3743;NULL;85341141;10
365;26016 West Chicago Way;243;5039;NULL;69082045;16
366;22282 South Austria Blvd.;467;2508;NULL;14608939;16
367;56721 East Pitcairn St.;170;2361;NULL;10531098;41
368;9834  Chile Ave.;707;2864;NULL;36430970;45
369;80550 South Monaco Ave.;176;3791;NULL;33015823;21
370;63527  Batavia Ave.;478;2043;NULL;10722696;41
371;40237  Hartford Ave.;626;3672;NULL;55434136;9
372;86013 East Brazil Ave.;1871;4142;NULL;95780208;2
373;32469 East Samoa Ave.;1504;2767;NULL;58513882;23
374;84676 North Argentina Blvd.;1026;984;NULL;96810172;38
375;46329 South United Kingdom Ct.;1110;2939;NULL;72055515;36
376;85543 West Belarus Blvd.;1972;3597;NULL;15786352;28
377;42726 North Western Sahara Ave.;1482;5501;NULL;51339039;39
378;88946  South Africa Blvd.;1975;5330;NULL;76839873;37
379;2221 North Bahamas Ct.;970;779;NULL;26062310;31
380;65666 West Florence Ave.;841;2237;NULL;33726997;30
381;72435 South Botswana Ln.;584;5463;NULL;32107623;34
382;43547 West Belgium Ave.;101;3256;NULL;59441371;39
383;71999 South Virgin Islands, British Ave.;1871;974;NULL;98292812;2
384;34956 West Burundi Blvd.;79;102;NULL;40045460;31
385;50546  Benin Ct.;1950;4366;NULL;58432817;26
386;28314 East Gambia Way;162;4222;NULL;99499085;2
387;92783 West Lansing Way;1542;388;NULL;26201939;41
388;17059 West Belize Way;1529;4978;NULL;32932069;14
389;2739 West Latvia Ln.;327;1731;NULL;50668359;44
390;26381  El Salvador Blvd.;136;3578;NULL;82895321;31
391;18579 East Antarctica Way;404;5475;NULL;02212948;12
392;13113 South South Africa Blvd.;1526;5296;NULL;72903882;14
393;86160 North South GeorgiaSt.;351;3781;NULL;61295474;17
394;51695 East Iraq Ln.;1280;4707;NULL;47896420;18
395;53328 South Haverhill Blvd.;1185;1411;NULL;41148145;41
396;7910 East Guatemala Ln.;264;3446;NULL;82851580;18
397;87572 East Jersey City Way;1832;4336;NULL;50146677;21
398;74854 South France Way;342;4547;NULL;29032866;9
399;95838  American Samoa Blvd.;1217;3923;NULL;15358208;33
400;82465 East Brunei Darussalam Ct.;547;240;NULL;50501133;9
401;24894  Concord Ave.;313;4069;NULL;86811731;33
402;51617  Ireland Blvd.;1602;2814;NULL;97828297;43
403;52874 East Centennial St.;825;1582;NULL;65611340;22
404;29604 West Guyana Way;1957;3526;NULL;98525399;21
405;55236 West Highland Park Way;172;1568;NULL;39250978;33
406;24961 South British Indian Ocean Territory Blvd.;397;226;NULL;43308644;30
407;35592 North French Guiana Blvd.;930;5269;NULL;86092090;41
408;57927 North Paterson Blvd.;595;1601;NULL;61301473;32
409;18491 North Central African Republic Ct.;1259;2416;NULL;97324473;6
410;65036  Galveston Blvd.;749;2471;NULL;29662036;35
411;43640 East Belarus Ct.;257;1118;NULL;78956431;33
412;34593 South United States Way;1172;3815;NULL;02245020;5
413;51766 West El Segundo Blvd.;958;1325;NULL;74603826;33
414;66619 North Laredo St.;858;1095;NULL;41211363;17
415;73234 West Comoros Ct.;69;5123;NULL;74379704;35
416;3544 East Franklin St.;679;2531;NULL;10061950;40
417;63051 West Nepal Ln.;87;5057;NULL;25389449;5
418;64024  British Indian Ocean Territory Ave.;131;563;NULL;30533978;7
419;57939 West Christmas Island Ln.;632;700;NULL;01773720;24
420;92064 North Nepal Ln.;1071;1138;NULL;78276615;38
421;51935 North Appleton Ave.;1592;4411;NULL;03750202;24
422;7786 North Somalia Ln.;1738;485;NULL;69647543;7
423;48713  Saint Pierre and Miquelon Ct.;276;2152;NULL;48189593;33
424;32909  Heard Island and Mcdonald Islands Ave.;1231;3871;NULL;34626276;22
425;31269 North Egypt St.;566;3485;NULL;92789257;38
426;94792  Turkey Ln.;1720;3473;NULL;63271686;4
427;83039 West Libyan Arab Jamahiriya Ct.;1030;3646;NULL;59273754;17
428;59942 West Canada Way;689;2336;NULL;85016569;25
429;7898 South Aliso Viejo Ct.;230;1008;NULL;22175387;21
430;29029  Ireland Blvd.;154;4492;NULL;83315197;43
431;61464 North Maldives Way;1385;828;NULL;53135966;28
432;79799 North Namibia Blvd.;1333;4672;NULL;55938304;18
433;91142 West Bethany Blvd.;519;4521;NULL;56004869;6
434;4467 East Covington Blvd.;651;1548;NULL;71751561;34
435;28305  Malawi Ln.;1320;1693;NULL;06979852;1
436;54763  Benin Blvd.;1645;2890;NULL;51744413;10
437;18854 West China St.;727;5476;NULL;29269654;22
438;45283 North Switzerland St.;905;196;NULL;45278500;31
439;87688 East Middletown Ln.;1926;1684;NULL;61457582;30
440;66484 North Togo Blvd.;1574;2286;NULL;20282109;33
441;39892 North Gardena St.;1083;4668;NULL;97612536;24
442;93470 West Fort Collins Ln.;3;5507;NULL;44935613;33
443;1042  Aruba Ct.;1549;5469;NULL;53967728;25
444;9829 East Cicero Way;644;2582;NULL;02456678;8
445;81022 West Ireland Ct.;420;748;NULL;81603959;12
446;38321 West Bangladesh St.;44;2702;NULL;63745537;12
447;66357 West Fontana St.;1172;4786;NULL;60117787;38
448;50298 South Djibouti Ln.;1102;2604;NULL;92848265;18
449;50964 East Grenada Ct.;1964;1188;NULL;95402183;26
450;31036 West Hong Kong Ave.;1929;256;NULL;46017097;45
451;81385  Huntington Park Ave.;1832;1695;NULL;67374527;24
452;24383 North Macao St.;1110;2009;NULL;18005410;29
453;71760  Mongolia St.;1768;3345;NULL;96978188;9
454;65595 North Uzbekistan Blvd.;1074;1829;NULL;94258878;14
455;83075  Saudi Arabia Blvd.;543;4436;NULL;67910728;24
456;32747 North Palau Ln.;239;167;NULL;61142983;37
457;54931  Paraguay Ave.;1404;1603;NULL;06822512;19
458;86728 South Viet Nam Ave.;237;3572;NULL;34362713;16
459;38523 East Hope Way;899;4239;NULL;76730872;15
460;55011 South Great Falls Ct.;522;488;NULL;36670612;24
461;10216 East Swaziland Blvd.;744;1202;NULL;43336917;35
462;57952 East Pasadena Ave.;754;4775;NULL;41651501;45
463;91986 West Darlington Blvd.;1994;1531;NULL;24176840;18
464;87772 North Chino Hills St.;1788;37;NULL;35464895;2
465;62190 West Montebello St.;312;5224;NULL;83546304;21
466;36389 North Forrest City Ave.;940;1757;NULL;71541434;12
467;74886 North Iran, Islamic Republic of Ave.;1822;1543;NULL;64509198;38
468;71671 West New Zealand Ave.;1730;652;NULL;48212017;23
469;32849 West Bahamas Ln.;435;727;NULL;38958314;24
470;39643 North Djibouti Blvd.;273;2907;NULL;12788289;10
471;65305  Clairton St.;836;5257;NULL;56152905;10
472;80856  Costa Rica Ave.;1205;3292;NULL;36443414;38
473;39450  Luxembourg Way;1950;729;NULL;36403964;26
474;88778 South Fairbanks Blvd.;1727;5314;NULL;83956199;37
475;57412 East Guayama Ct.;600;5115;NULL;68085743;17
476;25916 West Svalbard and Jan Mayen Ln.;1911;2831;NULL;94758778;1
477;49154  Medford St.;1282;897;NULL;00823097;15
478;73758 East Bolivia Blvd.;1748;3164;NULL;00560853;36
479;78882  Christmas Island Ave.;364;1202;NULL;78746003;20
480;57168 West Korea, Republic of Ave.;928;3595;NULL;59076198;16
481;48106  Egypt Ct.;175;127;NULL;48899799;20
482;51025 North Kiribati Ave.;410;4460;NULL;99307381;12
483;28356  Oman Way;1496;1329;NULL;19330958;40
484;87753 West Suriname Blvd.;1870;1052;NULL;78419865;7
485;32415 South Jordan St.;371;265;NULL;16398161;1
486;63763 East Andorra Blvd.;736;2055;NULL;23260601;24
487;78465 North Hartland Ln.;326;473;NULL;20012617;24
488;19912 South Bellingham Ln.;994;4127;NULL;12526137;24
489;78549 South Ephraim Ct.;1005;2762;NULL;78546316;3
490;37193 North Afghanistan Ave.;674;4669;NULL;90380765;35
491;55475 East Benin Ct.;36;4868;NULL;38867764;2
492;13415 North Belgium Ln.;436;260;NULL;65120018;40
493;28049 South Zambia Blvd.;971;1478;NULL;22868444;1
494;77370 North Bahamas Ave.;1491;1820;NULL;68226836;36
495;9163 South Myanmar Way;1551;759;NULL;40843181;33
496;21215 North Bulgaria St.;424;340;NULL;07251500;27
497;90698 East Marquette Ave.;58;5495;NULL;72170191;24
498;78013  Latrobe Ct.;1836;4013;NULL;59207071;32
499;62950 West Davis Ave.;1070;2719;NULL;41290232;28
500;5622 West Bahrain Ave.;404;2253;NULL;22972123;3
501;444 North Cuba St.;1913;4261;NULL;10294829;1
502;80188 East Cranston Ave.;801;5131;NULL;12442905;15
503;78518 West Antigua and Barbuda Ct.;241;3765;NULL;97521465;33
504;48261  Vanuatu Ln.;1805;2022;NULL;95735684;31
505;85844 North Zimbabwe St.;369;2456;NULL;15799188;42
506;66728 East Chicopee St.;1351;2991;NULL;49810645;15
507;21467 East Togo St.;1628;2880;NULL;92617385;4
508;89137 South Cheyenne Ln.;127;5497;NULL;66460523;14
509;90992  Chelsea Blvd.;1062;2253;NULL;82553057;34
510;70539 North France Ct.;710;5274;NULL;15635952;35
511;16381 West Chile St.;422;1302;NULL;79810270;18
512;79107 East Cambodia Ln.;335;2315;NULL;25583606;39
513;70976 North Columbus Way;190;423;NULL;49324138;19
514;13775 North El Segundo Ave.;319;455;NULL;72354406;42
515;62111 South Azerbaijan Ct.;1735;2045;NULL;91681074;30
516;34584 South Commerce Blvd.;1641;5432;NULL;89252656;11
517;52864 South Burundi Way;544;1955;NULL;99333865;10
518;383 North Pakistan Ln.;1781;3800;NULL;97788436;19
519;32272 South Colorado Springs Blvd.;1080;347;NULL;92107125;5
520;88315 North Uganda Ln.;960;453;NULL;37863604;22
521;89112 South Bristol Ave.;1460;1224;NULL;36950626;43
522;21249 South Pitcairn Ave.;727;874;NULL;90308072;42
523;80875  Colombia Ln.;313;826;NULL;26622265;18
524;11056 South Lake Forest Ave.;1263;4394;NULL;08478446;2
525;18145 West Morocco Ln.;1160;1248;NULL;10182819;31
526;60653 West Modesto St.;1990;4586;NULL;68624042;26
527;39247 South Aruba Ct.;92;3461;NULL;86685059;5
528;24502 West Egypt Way;672;940;NULL;12689359;21
529;40345 North Bangladesh Ln.;1663;4814;NULL;85739673;22
530;53152 North Australia St.;494;3030;NULL;76831527;21
531;15054 North Solomon Islands Ln.;537;1201;NULL;48746335;44
532;7337 East Cocos (Keeling) Islands Way;291;2190;NULL;17471664;4
533;10559 East Hickory St.;494;2645;NULL;75877547;2
534;36761 South Bulgaria Way;287;4538;NULL;74359540;15
535;50805 West Congo Ave.;537;4327;NULL;45652740;15
536;16297  Blacksburg Ct.;432;2143;NULL;96447754;24
537;30710 West Western Sahara St.;1885;1226;NULL;98921144;23
538;21891  Fulton Ln.;1574;4052;NULL;38267728;36
539;24262 East Arvada Way;1680;597;NULL;66907616;29
540;77244 North Bolivia Way;1424;3355;NULL;22424115;23
541;91887 South Ecuador St.;1471;2649;NULL;63117899;14
542;26993 West New Iberia Ave.;1933;2870;NULL;54982302;18
543;72450 North Botswana Blvd.;1172;2552;NULL;46738676;22
544;90990 South La Verne Ave.;1231;2065;NULL;15234744;3
545;15351 North Germany Way;1121;210;NULL;44560032;29
546;66443 South Argentina Ave.;630;1286;NULL;53092335;42
547;57385 East Gardena Ave.;589;3868;NULL;29695545;32
548;54939 East Iceland Ln.;316;3312;NULL;71031952;15
549;9626 North Burundi Ave.;3;1375;NULL;59015727;45
550;13662 South Svalbard and Jan Mayen Ln.;1657;4241;NULL;22012565;5
551;33922  Aruba Ct.;1413;1592;NULL;75067711;18
552;62733 North Huntington St.;1002;946;NULL;43502450;20
553;894 West American Samoa Ct.;121;1111;NULL;46754510;44
554;36844 East Austria Ct.;276;4510;NULL;49736905;19
555;87838 West Germany Ave.;118;3010;NULL;32496749;39
556;90955 North Pitcairn St.;1225;4227;NULL;11671109;10
557;76981  Kuwait Blvd.;1403;2715;NULL;85898429;39
558;10497 North Benin Ct.;1415;3340;NULL;84617668;25
559;71652 East Henderson Ave.;1794;4199;NULL;07067723;20
560;9097 East Kiribati Ave.;657;2851;NULL;66362533;35
561;47203 West Somalia Blvd.;1825;446;NULL;31159117;10
562;75076 South Gambia Ave.;573;3047;NULL;31679191;17
563;66417 East Slovenia Ln.;1802;3049;NULL;34714156;44
564;86466 North Dana Point Blvd.;1220;3027;NULL;14998736;39
565;79764  Cape Verde Ave.;1402;5081;NULL;33635680;16
566;79905 West Afghanistan Ln.;1461;2644;NULL;32437315;31
567;20521  Moldova Blvd.;1;3668;NULL;75950444;5
568;42156  Mauritius Way;1375;4478;NULL;38050990;32
569;33030 West Gambia Way;718;3600;NULL;56600011;45
570;47135 North Pakistan Way;1355;625;NULL;26157585;31
571;26695  Reunion Ave.;932;1861;NULL;04244708;37
572;20763 South Bouvet Island Blvd.;5;1170;NULL;18105975;21
573;82124 East Sao Tome and Principe St.;545;3284;NULL;55206387;45
574;45902 North Puerto Rico Ct.;1440;4830;NULL;89871654;24
575;10341 East Bosnia and Herzegovina Blvd.;1476;1048;NULL;51927834;40
576;758 North Brunei Darussalam Blvd.;325;1228;NULL;26694815;10
577;39703 East Mexico St.;790;4040;NULL;51839940;33
578;46975 South Slovakia St.;1755;3310;NULL;31576484;13
579;13343 West Portugal Ln.;78;3023;NULL;97498988;11
580;76747 East Cruz Bay Blvd.;1767;3059;NULL;05316142;9
581;98197 West Bulgaria Way;742;740;NULL;40651094;28
582;91574 North Covington Blvd.;1695;1540;NULL;37828073;8
583;23346 West Lima Way;660;1747;NULL;21687009;40
584;1728 West Cruz Bay Ln.;936;5337;NULL;62155115;30
585;53250 South Costa Rica Ct.;393;1304;NULL;98992049;30
586;92807 South Edina Ln.;946;624;NULL;29328186;2
587;6107 South Barbados Ave.;1897;4935;NULL;88150756;10
588;41900 North Liberia Blvd.;882;5178;NULL;21412250;34
589;95953  Colombia Way;65;4998;NULL;59713989;39
590;64437 West Jeffersontown Way;794;307;NULL;20599487;11
591;12757  Carrollton Way;1913;976;NULL;06705007;12
592;92570 South Saudi Arabia Ct.;1;424;NULL;54791908;20
593;99577 South United Kingdom Blvd.;179;3843;NULL;27406749;6
594;85050 East Portugal Blvd.;358;5424;NULL;00241807;19
595;77539 West Armenia Ln.;939;163;NULL;21319545;23
596;81718  Carson Ave.;904;3543;NULL;06875632;31
597;64808 South Greenland Blvd.;1310;1156;NULL;47846887;15
598;83172 West Botswana St.;524;2043;NULL;88523800;39
599;26694  Sierra Leone Blvd.;1859;5393;NULL;97826280;45
600;82107 West Bandera Ln.;1241;2693;NULL;21785044;1
601;87136  Moorhead Ave.;1396;5385;NULL;40851798;26
602;27177  Dayton Ct.;954;4668;NULL;79364419;6
603;44700 West College Park Way;1866;1222;NULL;33012301;39
604;78149  Brazil Way;811;2053;NULL;66117573;6
605;10863 North South Africa Ct.;1890;1550;NULL;91591267;43
606;66962 North Bermuda Ave.;1956;2154;NULL;29595071;31
607;73719 East Botswana Ln.;202;5096;NULL;67163857;28
608;72348 West Christmas Island Blvd.;758;1962;NULL;18070582;15
609;30812 South Sierra Leone Ct.;1706;763;NULL;69438753;40
610;21675 West Mauritania Blvd.;1683;3603;NULL;15083467;13
611;72632 West Ames Ct.;808;804;NULL;19179500;12
612;49441 North Brazil St.;1720;3688;NULL;32204329;2
613;2339 West Aruba Ln.;1883;887;NULL;33359273;15
614;91720 West Astoria St.;478;441;NULL;27428242;29
615;67474 North Portugal Ave.;321;5149;NULL;57187773;11
616;75024 West Austria Ln.;663;623;NULL;70539133;21
617;27634 South Bahrain St.;612;319;NULL;03699166;3
618;98157 North Liberal Blvd.;743;3174;NULL;67538247;24
619;28497 West France St.;609;940;NULL;78519519;32
620;4655 South Equatorial Guinea Ln.;430;4910;NULL;64722466;27
621;89199 East Alpharetta Ct.;1762;5164;NULL;50275114;2
622;53829  Duquesne Ln.;363;2393;NULL;70024147;13
623;72508 South Ames Ln.;300;1840;NULL;89288725;40
624;14103  Botswana Ave.;271;1048;NULL;04899287;7
625;60683 East Mali St.;688;3248;NULL;96408130;28
626;96276 West Cohoes Ln.;379;931;NULL;22143914;20
627;95745  Afghanistan Ave.;1138;903;NULL;48386298;34
628;46904 North Albania Way;475;4468;NULL;57058805;21
629;78142 East Hoboken St.;658;5156;NULL;32739356;17
630;60492 East Sweden St.;577;4642;NULL;80660469;5
